customer_id,total_previous_invoices,previous_paid_invoices,previous_late_invoices,previous_unresolved_invoices,avg_payment_delay_days,disputes_count,reminders_sent,reminders_responded,previous_payment_failures,previous_promises,promises_kept,promises_broken,previous_reminders_successful,customer_tenure_days,average_invoice_amount,previous_outstanding_amount,invoice_amount,days_overdue,recovered
CUST_04144,26,25,1,0,23.7,0,1,0,1,5,3,2,1,470,50000,0,25000,49,0
CUST_04145,11,5,5,1,27.9,2,5,5,2,2,2,0,1,815,50000,50000,25000,51,0
CUST_04146,30,28,1,1,18.0,5,6,1,3,0,0,0,3,558,25000,25000,25000,21,0
CUST_04147,25,25,0,0,20.2,4,4,1,0,4,1,3,3,265,500000,0,50000,31,0
CUST_04148,9,9,0,0,7.9,1,5,2,4,4,4,0,0,549,50000,0,50000,49,1
CUST_04149,8,4,4,0,1.8,2,0,0,1,6,1,5,0,807,100000,0,25000,40,0
CUST_04150,27,18,2,7,3.2,4,5,2,0,5,0,5,0,133,250000,350000,75000,24,0
CUST_04151,9,0,1,8,17.8,0,5,4,0,5,3,2,3,892,50000,200000,75000,27,0
CUST_04152,9,7,0,2,25.3,5,6,0,5,0,0,0,2,622,500000,50000,25000,0,0
CUST_04153,28,28,0,0,5.0,0,4,0,4,2,1,1,3,968,25000,0,500000,23,1
CUST_04154,23,17,5,1,25.2,2,4,2,2,0,0,0,0,550,50000,100000,250000,20,0
CUST_04155,9,2,5,2,19.4,4,3,3,4,0,0,0,1,1125,100000,200000,250000,27,0
CUST_04156,14,14,0,0,4.8,5,8,4,2,5,2,3,0,1789,50000,0,25000,43,0
CUST_04157,30,24,3,3,14.1,2,5,5,5,2,1,1,4,1162,500000,30000,500000,55,0
CUST_04158,5,0,0,5,1.1,3,3,0,1,5,4,1,3,713,250000,50000,75000,33,0
CUST_04159,5,1,3,1,20.5,4,4,3,3,6,3,3,3,269,10000,10000,250000,39,0
CUST_04160,12,7,4,1,23.9,3,8,8,2,2,1,1,4,324,500000,10000,25000,32,0
CUST_04161,24,19,2,3,26.6,2,6,1,3,4,1,3,2,1388,100000,150000,250000,43,0
CUST_04162,23,18,5,0,15.5,3,7,1,0,1,1,0,5,390,25000,0,50000,14,0
CUST_04163,9,6,1,2,27.2,5,1,0,2,1,1,0,1,383,25000,20000,250000,10,0
CUST_04164,7,1,0,6,11.6,0,1,0,5,0,0,0,1,359,10000,300000,50000,9,0
CUST_04165,18,14,2,2,3.6,1,1,1,4,5,5,0,1,1173,10000,200000,75000,14,1
CUST_04166,10,9,0,1,4.7,0,8,0,0,6,5,1,3,290,100000,100000,250000,55,1
CUST_04167,25,25,0,0,21.3,0,1,1,0,1,0,1,0,1498,500000,0,250000,4,1
CUST_04168,21,11,7,3,26.0,2,1,1,4,1,0,1,1,1759,10000,300000,75000,4,0
CUST_04169,28,24,1,3,9.4,4,3,2,1,4,2,2,2,1254,100000,30000,100000,2,1
CUST_04170,21,14,1,6,1.9,5,2,0,5,3,3,0,1,1646,250000,150000,500000,13,0
CUST_04171,18,8,4,6,12.6,1,6,2,4,5,4,1,2,698,50000,150000,75000,19,1
CUST_04172,27,25,1,1,20.5,5,6,6,2,5,3,2,6,682,10000,100000,25000,15,0
CUST_04173,7,1,2,4,16.4,4,4,4,3,5,0,5,1,871,500000,200000,250000,1,0
CUST_04174,10,3,2,5,3.9,2,3,0,4,4,4,0,2,106,10000,250000,250000,31,0
CUST_04175,22,19,2,1,16.4,0,3,2,2,6,3,3,2,1711,75000,50000,250000,34,0
CUST_04176,27,25,0,2,16.6,3,4,0,1,4,1,3,3,569,25000,20000,500000,39,0
CUST_04177,18,9,0,9,7.0,4,1,0,1,4,0,4,0,373,25000,900000,25000,4,0
CUST_04178,11,10,1,0,0.7,4,4,0,0,0,0,0,1,553,100000,0,25000,45,0
CUST_04179,30,29,1,0,4.2,4,1,1,1,3,2,1,1,1753,75000,0,10000,17,1
CUST_04180,24,16,4,4,10.4,5,3,3,5,2,1,1,2,914,50000,40000,75000,6,0
CUST_04181,6,1,4,1,28.6,1,8,4,4,4,4,0,7,85,100000,25000,10000,39,0
CUST_04182,26,17,9,0,3.0,2,8,4,0,6,6,0,1,134,25000,0,250000,45,1
CUST_04183,17,11,5,1,4.3,2,2,1,4,4,3,1,2,868,250000,50000,500000,4,1
CUST_04184,20,19,1,0,14.8,0,0,0,0,0,0,0,0,1343,250000,0,500000,29,1
CUST_04185,8,4,4,0,2.1,5,7,1,0,6,0,6,1,689,100000,0,75000,45,0
CUST_04186,17,12,1,4,4.2,0,1,1,4,0,0,0,1,1345,500000,400000,250000,42,0
CUST_04187,26,22,3,1,28.3,1,3,0,2,4,4,0,3,784,75000,100000,100000,16,1
CUST_04188,19,18,1,0,27.6,4,0,0,3,0,0,0,0,829,250000,0,250000,13,0
CUST_04189,23,19,3,1,19.3,5,7,0,3,6,0,6,3,111,25000,100000,10000,50,0
CUST_04190,22,15,2,5,17.7,4,6,2,2,2,1,1,0,1292,10000,50000,250000,32,0
CUST_04191,9,2,7,0,19.5,4,6,0,4,5,3,2,3,243,100000,0,10000,21,0
CUST_04192,5,1,2,2,0.1,0,0,0,3,6,0,6,0,1327,25000,100000,250000,2,0
CUST_04193,10,9,0,1,10.3,1,6,4,2,6,1,5,2,1672,25000,50000,500000,5,0
CUST_04194,20,19,0,1,20.6,2,5,1,5,6,4,2,0,1074,50000,100000,10000,32,0
CUST_04195,7,3,1,3,8.0,2,5,1,3,5,0,5,0,959,75000,150000,100000,19,0
CUST_04196,12,8,2,2,27.4,1,8,3,5,6,0,6,4,660,75000,100000,250000,36,0
CUST_04197,9,4,5,0,10.7,5,1,1,1,5,4,1,1,774,10000,0,50000,40,0
CUST_04198,14,14,0,0,21.0,1,5,1,1,3,2,1,0,1011,50000,0,25000,58,0
CUST_04199,14,14,0,0,2.0,4,7,0,0,1,1,0,0,1360,10000,0,25000,34,1
CUST_04200,22,17,2,3,22.0,0,0,0,1,2,1,1,0,510,25000,300000,50000,14,0
CUST_04201,22,12,9,1,21.0,0,0,0,5,5,0,5,0,1568,500000,25000,25000,38,0
CUST_04202,28,27,1,0,12.6,5,6,0,3,5,5,0,2,1385,75000,0,75000,4,0
CUST_04203,19,11,1,7,22.2,4,8,1,3,4,1,3,6,974,50000,700000,500000,52,0
CUST_04204,25,21,0,4,0.9,5,1,1,3,6,3,3,1,1124,75000,100000,10000,15,1
CUST_04205,9,5,0,4,5.1,5,0,0,1,2,0,2,0,530,50000,100000,10000,18,0
CUST_04206,15,13,1,1,15.9,4,3,3,0,0,0,0,0,1098,75000,50000,10000,27,1
CUST_04207,23,18,3,2,25.8,5,2,2,3,5,5,0,0,1605,10000,50000,100000,9,1
CUST_04208,19,14,3,2,3.2,4,7,5,1,1,0,1,5,1552,50000,50000,50000,8,0
CUST_04209,26,24,2,0,24.3,0,2,0,4,5,4,1,2,377,75000,0,500000,45,0
CUST_04210,12,4,0,8,4.1,5,2,1,5,4,3,1,1,971,50000,200000,500000,18,0
CUST_04211,17,16,0,1,10.2,3,7,5,1,6,5,1,3,1051,500000,100000,100000,44,1
CUST_04212,22,18,1,3,26.8,2,7,7,4,6,6,0,5,1645,50000,300000,100000,35,1
CUST_04213,18,9,6,3,24.9,2,6,2,3,5,0,5,5,674,10000,75000,100000,18,0
CUST_04214,6,1,1,4,4.7,1,1,1,0,0,0,0,0,843,250000,40000,25000,23,1
CUST_04215,11,9,0,2,19.8,1,4,2,1,2,1,1,3,801,250000,20000,10000,26,1
CUST_04216,19,14,4,1,23.8,0,7,7,0,6,2,4,4,206,100000,25000,50000,46,0
CUST_04217,22,20,2,0,23.6,1,6,1,0,1,1,0,0,139,250000,0,100000,0,1
CUST_04218,5,4,0,1,12.2,1,6,6,2,3,0,3,2,1735,75000,50000,50000,56,0
CUST_04219,9,2,4,3,22.0,0,0,0,5,3,2,1,0,727,75000,30000,25000,25,0
CUST_04220,27,20,3,4,16.6,5,0,0,1,0,0,0,0,1686,100000,100000,75000,20,0
CUST_04221,8,4,2,2,1.1,5,8,0,2,3,3,0,7,39,100000,50000,250000,41,0
CUST_04222,19,11,8,0,13.5,0,6,0,3,5,5,0,3,861,50000,0,75000,47,0
CUST_04223,23,17,1,5,26.3,1,4,4,3,4,2,2,4,1478,100000,50000,500000,5,1
CUST_04224,13,9,1,3,2.9,0,6,5,1,2,0,2,0,682,10000,30000,100000,9,1
CUST_04225,9,0,3,6,12.3,2,6,3,5,3,0,3,2,790,500000,600000,75000,60,0
CUST_04226,7,7,0,0,16.6,0,7,0,0,4,2,2,7,886,250000,0,100000,15,1
CUST_04227,11,3,8,0,22.3,3,7,7,2,1,1,0,2,1241,10000,0,75000,55,0
CUST_04228,16,8,8,0,5.5,1,0,0,5,1,0,1,0,730,50000,0,50000,21,0
CUST_04229,23,16,3,4,15.0,5,8,0,4,1,1,0,0,1429,50000,200000,10000,55,0
CUST_04230,24,14,10,0,22.8,0,3,1,4,0,0,0,2,195,250000,0,75000,35,0
CUST_04231,11,11,0,0,3.4,2,2,1,3,4,3,1,2,553,25000,0,250000,30,1
CUST_04232,11,4,0,7,26.3,0,7,1,5,0,0,0,4,969,50000,175000,250000,24,0
CUST_04233,24,17,2,5,19.4,0,2,2,5,0,0,0,1,931,10000,250000,250000,42,0
CUST_04234,10,6,4,0,5.7,0,0,0,0,6,1,5,0,1330,25000,0,75000,15,0
CUST_04235,28,24,3,1,3.0,3,8,1,3,2,2,0,4,181,500000,50000,25000,20,1
CUST_04236,30,24,2,4,7.7,4,1,1,3,0,0,0,1,810,50000,200000,100000,47,0
CUST_04237,9,6,1,2,1.8,1,8,5,1,6,3,3,6,700,75000,100000,500000,37,1
CUST_04238,18,16,1,1,11.3,5,1,0,4,4,0,4,1,1595,100000,10000,100000,8,0
CUST_04239,21,15,2,4,20.1,0,5,5,3,6,2,4,3,691,10000,200000,25000,36,0
CUST_04240,24,17,6,1,1.1,2,2,1,1,5,5,0,0,636,100000,10000,250000,27,0
CUST_04241,21,15,4,2,1.4,0,0,0,3,0,0,0,0,785,50000,100000,10000,18,1
CUST_04242,12,8,1,3,8.0,0,0,0,5,4,3,1,0,1556,10000,75000,25000,45,0
CUST_04243,14,13,0,1,25.9,4,4,3,1,1,1,0,2,1495,500000,10000,75000,32,0
CUST_04244,13,13,0,0,3.4,1,4,1,0,0,0,0,2,1140,100000,0,50000,60,1
CUST_04245,15,14,0,1,10.6,3,4,0,0,2,2,0,1,1622,100000,10000,250000,20,0
CUST_04246,25,21,2,2,16.9,0,7,1,1,0,0,0,3,1282,75000,50000,75000,5,1
CUST_04247,14,6,4,4,5.8,1,7,1,0,1,0,1,1,573,250000,100000,50000,31,0
CUST_04248,5,3,2,0,26.3,0,7,4,3,3,1,2,7,1385,100000,0,75000,42,0
CUST_04249,14,10,2,2,16.4,3,6,0,4,6,2,4,3,690,50000,100000,250000,18,0
CUST_04250,27,25,2,0,4.5,5,5,2,0,0,0,0,3,185,75000,0,250000,53,0
CUST_04251,20,11,1,8,15.2,0,8,2,4,1,0,1,8,1082,75000,800000,50000,9,0
CUST_04252,11,5,6,0,19.6,5,8,0,3,5,2,3,4,805,50000,0,250000,22,0
CUST_04253,29,24,3,2,28.0,5,7,7,0,2,0,2,6,1673,250000,100000,500000,16,0
CUST_04254,17,8,4,5,9.2,2,1,0,2,3,1,2,0,434,75000,250000,50000,53,0
CUST_04255,20,20,0,0,7.4,4,5,0,1,0,0,0,0,1519,25000,0,75000,35,0
CUST_04256,23,16,4,3,8.3,1,2,0,0,5,1,4,1,1024,10000,30000,250000,29,0
CUST_04257,28,26,2,0,29.9,4,0,0,0,3,1,2,0,397,75000,0,25000,53,0
CUST_04258,17,13,3,1,22.2,4,4,3,4,0,0,0,0,1610,25000,100000,25000,7,0
CUST_04259,11,6,1,4,24.1,5,5,3,5,6,2,4,4,319,50000,200000,10000,56,0
CUST_04260,5,2,1,2,27.4,4,2,1,3,3,1,2,1,888,500000,100000,250000,25,0
CUST_04261,10,4,0,6,27.4,3,0,0,1,4,2,2,0,1232,250000,150000,25000,42,0
CUST_04262,12,7,2,3,7.4,5,6,1,4,1,1,0,3,1408,10000,75000,25000,40,0
CUST_04263,23,16,2,5,0.4,2,2,1,0,4,4,0,1,913,250000,500000,25000,25,1
CUST_04264,19,17,1,1,28.9,5,2,1,5,5,2,3,0,784,500000,25000,100000,22,0
CUST_04265,7,6,1,0,19.5,5,4,0,1,2,2,0,2,525,500000,0,100000,38,0
CUST_04266,11,10,0,1,20.9,5,0,0,3,3,0,3,0,1492,100000,100000,10000,42,0
CUST_04267,13,10,3,0,3.8,5,6,2,4,0,0,0,2,1080,75000,0,50000,46,0
CUST_04268,15,15,0,0,0.0,0,1,1,2,6,2,4,0,1590,50000,0,10000,12,0
CUST_04269,14,9,5,0,15.6,1,6,5,5,6,4,2,2,206,100000,0,10000,36,0
CUST_04270,24,22,0,2,25.6,4,2,1,3,6,0,6,0,1138,75000,20000,50000,14,0
CUST_04271,27,23,1,3,6.0,4,4,4,3,4,4,0,3,1492,100000,75000,50000,21,1
CUST_04272,26,25,0,1,6.9,1,0,0,2,3,3,0,0,768,250000,100000,500000,54,1
CUST_04273,12,2,4,6,9.7,2,3,2,1,1,0,1,0,1206,100000,60000,25000,14,0
CUST_04274,16,14,1,1,20.4,3,2,0,4,0,0,0,2,173,250000,100000,75000,48,0
CUST_04275,23,20,0,3,5.1,4,7,5,5,6,1,5,1,972,250000,75000,100000,44,0
CUST_04276,17,12,4,1,9.0,4,1,0,5,3,0,3,0,1222,250000,10000,100000,34,0
CUST_04277,18,11,6,1,2.6,0,1,0,5,4,1,3,0,237,50000,10000,25000,0,1
CUST_04278,15,5,3,7,18.8,2,6,5,4,6,5,1,6,1506,75000,700000,10000,36,0
CUST_04279,18,15,0,3,0.9,2,4,3,4,2,2,0,4,1053,500000,75000,10000,19,1
CUST_04280,14,12,1,1,20.7,4,8,4,5,1,0,1,5,1035,50000,100000,75000,41,0
CUST_04281,24,15,1,8,0.7,5,8,4,1,4,3,1,1,1290,50000,400000,100000,48,0
CUST_04282,22,22,0,0,21.5,5,0,0,0,2,2,0,0,408,50000,0,25000,0,0
CUST_04283,5,1,1,3,16.6,3,1,1,5,0,0,0,1,188,100000,75000,75000,5,0
CUST_04284,23,14,9,0,14.4,2,6,1,3,4,4,0,1,43,50000,0,500000,57,0
CUST_04285,23,15,6,2,22.6,1,0,0,5,4,4,0,0,43,100000,200000,500000,32,0
CUST_04286,17,7,4,6,0.1,0,4,1,0,5,4,1,2,1201,100000,150000,500000,25,1
CUST_04287,23,17,2,4,14.0,5,3,3,1,5,1,4,2,1139,250000,100000,100000,33,0
CUST_04288,10,6,3,1,16.2,5,1,0,2,6,3,3,0,1699,250000,25000,500000,60,0
CUST_04289,18,12,0,6,16.0,2,0,0,3,4,1,3,0,216,100000,600000,250000,41,0
CUST_04290,20,13,6,1,7.0,0,3,2,1,2,2,0,2,174,500000,10000,250000,36,1
CUST_04291,20,14,4,2,0.7,5,6,4,0,3,2,1,0,1472,250000,200000,50000,13,0
CUST_04292,27,22,0,5,13.2,5,6,2,5,1,0,1,4,1782,250000,250000,500000,59,0
CUST_04293,24,14,7,3,5.3,3,8,6,2,4,2,2,8,138,75000,300000,500000,28,1
CUST_04294,26,19,7,0,16.0,1,6,5,5,0,0,0,1,874,10000,0,250000,29,0
CUST_04295,9,0,1,8,5.5,4,3,1,1,5,0,5,3,767,250000,400000,75000,39,0
CUST_04296,17,7,8,2,0.2,2,8,3,0,5,3,2,6,438,50000,50000,10000,51,0
CUST_04297,7,3,1,3,1.2,5,7,2,2,4,4,0,6,1688,10000,150000,10000,10,0
CUST_04298,24,18,3,3,10.5,0,2,0,0,5,1,4,2,308,500000,30000,75000,8,0
CUST_04299,27,17,7,3,2.2,1,3,1,5,1,0,1,2,1609,10000,150000,75000,17,1
CUST_04300,24,14,9,1,10.5,2,4,0,0,4,0,4,4,711,100000,10000,50000,45,0
CUST_04301,23,14,0,9,5.4,0,4,1,5,0,0,0,0,1521,100000,90000,500000,22,1
CUST_04302,17,13,3,1,22.7,0,6,6,2,3,3,0,1,1292,250000,10000,100000,8,1
CUST_04303,10,0,9,1,28.5,5,6,3,1,2,1,1,1,777,100000,25000,25000,20,0
CUST_04304,26,24,2,0,12.9,1,6,0,0,2,2,0,5,649,25000,0,25000,60,1
CUST_04305,12,7,1,4,25.6,2,7,4,0,0,0,0,1,1197,10000,400000,75000,6,0
CUST_04306,5,5,0,0,24.6,4,3,1,5,0,0,0,0,548,10000,0,50000,25,0
CUST_04307,20,18,0,2,18.1,1,8,6,3,0,0,0,3,1179,75000,100000,50000,39,0
CUST_04308,21,16,5,0,12.6,1,7,4,4,6,5,1,0,1337,500000,0,10000,36,0
CUST_04309,16,11,0,5,28.3,5,8,1,5,1,0,1,8,455,500000,250000,10000,52,0
CUST_04310,13,10,0,3,20.1,3,6,6,0,0,0,0,5,619,250000,150000,250000,57,0
CUST_04311,10,4,1,5,12.1,4,6,5,5,4,2,2,2,680,100000,50000,500000,4,0
CUST_04312,14,4,1,9,25.2,0,3,3,1,6,4,2,1,270,50000,450000,100000,22,0
CUST_04313,30,22,5,3,18.0,0,6,5,4,4,1,3,5,1288,100000,30000,10000,55,1
CUST_04314,23,18,1,4,23.3,2,6,2,0,5,4,1,1,1644,50000,40000,10000,28,0
CUST_04315,11,9,1,1,3.3,2,4,1,5,6,1,5,0,883,250000,25000,100000,60,0
CUST_04316,29,25,1,3,25.9,0,4,3,5,4,1,3,3,1264,50000,150000,75000,50,0
CUST_04317,5,1,2,2,6.3,2,0,0,3,0,0,0,0,617,250000,50000,75000,60,0
CUST_04318,14,4,5,5,5.6,5,5,3,2,4,2,2,5,373,10000,500000,25000,37,0
CUST_04319,6,0,0,6,10.2,3,2,2,2,4,3,1,1,1652,500000,600000,100000,31,0
CUST_04320,10,5,1,4,4.5,4,3,1,5,4,3,1,1,157,250000,40000,100000,8,0
CUST_04321,28,26,1,1,13.4,2,1,1,5,6,0,6,1,1367,10000,25000,10000,32,0
CUST_04322,10,9,0,1,1.1,0,2,0,4,2,1,1,0,466,50000,10000,50000,23,1
CUST_04323,29,21,4,4,28.2,1,5,5,2,5,1,4,4,1301,50000,100000,75000,58,0
CUST_04324,14,11,3,0,16.0,3,3,2,1,4,4,0,0,534,50000,0,25000,18,1
CUST_04325,13,13,0,0,6.9,5,5,2,1,3,3,0,2,707,25000,0,500000,5,1
CUST_04326,9,5,3,1,17.3,3,4,0,0,2,0,2,2,210,100000,100000,500000,33,0
CUST_04327,14,14,0,0,16.6,5,3,2,3,6,0,6,1,625,50000,0,100000,2,0
CUST_04328,9,6,1,2,14.4,0,1,0,0,5,5,0,1,625,10000,50000,500000,16,1
CUST_04329,18,8,8,2,29.6,1,6,3,3,2,1,1,3,1724,500000,200000,250000,53,0
CUST_04330,7,3,1,3,20.2,4,8,7,1,0,0,0,6,1387,10000,150000,100000,28,0
CUST_04331,17,15,1,1,5.5,0,7,1,1,6,0,6,2,1544,500000,25000,500000,8,0
CUST_04332,22,17,3,2,24.6,5,6,4,3,4,0,4,0,310,75000,20000,250000,8,0
CUST_04333,10,0,2,8,12.9,2,6,3,0,0,0,0,5,594,10000,200000,50000,43,0
CUST_04334,15,14,1,0,24.4,0,2,0,4,1,1,0,1,888,250000,0,10000,38,0
CUST_04335,22,18,1,3,11.1,5,6,0,0,4,3,1,5,1484,10000,30000,10000,6,0
CUST_04336,11,3,0,8,26.9,1,8,5,4,4,1,3,4,1083,75000,80000,100000,59,0
CUST_04337,18,14,1,3,5.4,1,4,2,5,0,0,0,2,113,75000,300000,250000,6,1
CUST_04338,8,0,4,4,11.4,3,0,0,4,4,3,1,0,1027,250000,40000,25000,8,0
CUST_04339,12,5,3,4,28.6,5,7,4,1,1,1,0,1,743,10000,40000,500000,10,0
CUST_04340,23,19,1,3,16.5,2,4,0,0,0,0,0,0,379,100000,75000,100000,38,0
CUST_04341,7,4,3,0,5.4,0,1,1,0,1,1,0,1,1658,250000,0,50000,5,1
CUST_04342,19,14,2,3,24.5,5,8,2,2,0,0,0,4,314,25000,300000,250000,30,0
CUST_04343,27,25,2,0,15.2,4,4,3,4,6,6,0,4,78,75000,0,75000,7,1
CUST_04344,8,8,0,0,7.2,2,8,0,0,2,1,1,6,1166,250000,0,10000,59,0
CUST_04345,18,13,5,0,1.4,0,3,1,5,2,1,1,0,766,75000,0,25000,22,1
CUST_04346,22,20,0,2,5.5,5,5,3,5,1,0,1,2,690,500000,100000,500000,1,1
CUST_04347,15,15,0,0,23.7,1,7,2,5,3,0,3,2,1524,100000,0,25000,23,0
CUST_04348,18,11,0,7,13.2,1,5,1,2,1,1,0,2,1346,75000,350000,10000,41,0
CUST_04349,24,23,0,1,12.7,2,2,2,1,5,2,3,0,648,25000,50000,250000,0,1
CUST_04350,12,7,5,0,16.3,2,8,4,1,6,6,0,6,296,10000,0,250000,9,1
CUST_04351,22,22,0,0,1.1,3,2,2,0,4,1,3,2,505,75000,0,500000,49,0
CUST_04352,5,1,3,1,24.0,1,6,2,0,3,1,2,2,1717,50000,25000,75000,16,0
CUST_04353,29,29,0,0,28.9,4,3,2,1,0,0,0,2,1045,25000,0,75000,35,0
CUST_04354,30,28,0,2,18.0,3,7,0,0,0,0,0,6,616,75000,200000,25000,44,0
CUST_04355,14,10,3,1,21.8,1,5,2,4,3,0,3,2,1419,10000,10000,75000,45,0
CUST_04356,16,12,4,0,22.8,5,3,3,2,2,2,0,2,126,50000,0,100000,15,0
CUST_04357,6,1,3,2,5.5,2,4,1,0,2,2,0,4,743,250000,200000,10000,18,0
CUST_04358,22,15,2,5,6.8,2,5,1,5,5,2,3,3,203,250000,250000,100000,50,0
CUST_04359,8,6,1,1,19.1,3,1,0,5,1,0,1,0,1460,75000,10000,25000,14,0
CUST_04360,15,6,8,1,14.8,1,8,1,4,1,0,1,1,428,10000,50000,75000,35,0
CUST_04361,14,7,0,7,2.9,4,3,3,0,5,3,2,0,980,100000,175000,75000,36,0
CUST_04362,21,20,1,0,6.0,5,1,0,5,4,0,4,1,364,100000,0,50000,21,0
CUST_04363,11,7,4,0,10.4,5,3,0,0,3,0,3,3,351,250000,0,50000,28,0
CUST_04364,18,14,3,1,17.1,3,6,6,1,5,3,2,6,1295,25000,10000,10000,30,1
CUST_04365,15,6,5,4,14.3,5,3,0,2,1,0,1,2,1206,50000,400000,250000,39,0
CUST_04366,16,7,5,4,14.7,3,5,0,1,6,5,1,3,978,500000,200000,50000,51,0
CUST_04367,12,2,9,1,9.5,3,4,0,2,3,2,1,1,608,75000,50000,100000,42,0
CUST_04368,15,13,2,0,21.2,2,4,4,5,4,1,3,4,961,250000,0,500000,30,0
CUST_04369,28,24,4,0,23.4,1,7,6,2,1,1,0,1,1726,100000,0,75000,60,0
CUST_04370,18,12,5,1,26.3,5,3,1,1,2,0,2,1,1244,25000,10000,500000,42,0
CUST_04371,27,19,2,6,14.9,4,0,0,1,3,3,0,0,1532,100000,300000,10000,42,0
CUST_04372,25,19,5,1,3.9,4,2,0,5,2,1,1,1,523,250000,25000,250000,47,0
CUST_04373,27,20,4,3,2.5,5,7,5,3,2,0,2,0,1588,25000,75000,100000,16,0
CUST_04374,8,8,0,0,29.9,4,4,1,4,4,1,3,4,537,100000,0,10000,40,0
CUST_04375,28,18,3,7,1.5,4,4,2,2,2,2,0,3,1488,500000,70000,25000,0,1
CUST_04376,26,26,0,0,6.3,3,0,0,2,0,0,0,0,327,500000,0,500000,60,0
CUST_04377,26,17,5,4,8.1,1,7,4,1,5,0,5,0,1684,500000,100000,100000,13,0
CUST_04378,11,8,1,2,12.2,1,4,3,0,6,0,6,1,640,25000,200000,10000,12,0
CUST_04379,6,6,0,0,28.9,3,8,2,5,2,0,2,5,1186,25000,0,75000,41,0
CUST_04380,20,11,9,0,3.1,0,6,3,3,4,0,4,5,466,250000,0,250000,27,0
CUST_04381,19,18,0,1,23.2,5,0,0,2,6,6,0,0,110,50000,25000,500000,30,0
CUST_04382,5,1,1,3,26.0,0,1,1,5,3,0,3,0,1358,10000,75000,75000,60,0
CUST_04383,16,8,5,3,3.8,1,3,1,5,5,4,1,2,1369,50000,150000,25000,1,1
CUST_04384,14,11,2,1,7.4,4,3,1,5,1,0,1,0,1470,250000,100000,500000,43,0
CUST_04385,25,19,0,6,4.0,3,5,3,2,2,1,1,4,546,500000,60000,50000,52,0
CUST_04386,28,24,4,0,1.6,3,7,2,5,5,2,3,1,1509,10000,0,75000,1,1
CUST_04387,19,18,0,1,28.9,0,8,3,1,5,1,4,5,600,50000,25000,50000,32,0
CUST_04388,17,14,2,1,23.7,5,6,4,5,1,0,1,4,423,10000,50000,500000,35,0
CUST_04389,13,10,3,0,17.0,1,1,1,0,2,2,0,1,1472,500000,0,100000,0,1
CUST_04390,16,15,1,0,15.7,0,7,7,4,1,0,1,5,564,50000,0,100000,21,1
CUST_04391,23,16,1,6,4.7,3,4,0,3,4,4,0,3,1727,25000,60000,25000,31,0
CUST_04392,23,14,1,8,15.7,2,2,2,5,6,5,1,0,1533,10000,400000,100000,40,0
CUST_04393,13,5,8,0,25.7,4,1,0,0,5,5,0,1,1727,500000,0,50000,4,0
CUST_04394,21,13,0,8,27.9,1,1,1,4,3,3,0,0,1484,250000,400000,10000,7,0
CUST_04395,8,4,4,0,3.9,0,0,0,0,1,1,0,0,1585,50000,0,100000,42,1
CUST_04396,22,15,5,2,25.7,5,6,0,4,4,1,3,5,1787,75000,100000,10000,50,0
CUST_04397,28,19,2,7,9.2,3,2,2,4,2,1,1,1,1394,25000,70000,50000,24,0
CUST_04398,30,21,9,0,10.6,2,6,2,5,6,1,5,5,706,50000,0,10000,3,0
CUST_04399,12,11,0,1,25.0,5,4,1,0,1,0,1,2,1399,75000,50000,250000,23,0
CUST_04400,17,10,5,2,1.0,1,5,3,1,5,4,1,1,792,500000,100000,100000,49,1
CUST_04401,23,19,0,4,9.4,5,8,4,0,3,1,2,8,290,100000,40000,100000,40,0
CUST_04402,14,11,1,2,1.5,0,2,1,5,2,1,1,2,123,500000,200000,25000,53,0
CUST_04403,27,23,0,4,13.8,0,1,0,2,6,4,2,0,867,50000,400000,50000,2,1
CUST_04404,15,7,4,4,15.5,2,3,0,3,4,1,3,0,699,250000,400000,250000,30,0
CUST_04405,10,4,0,6,14.2,1,4,3,0,2,0,2,3,283,100000,600000,250000,54,0
CUST_04406,8,3,2,3,17.0,2,1,1,1,3,0,3,0,1123,25000,30000,100000,14,0
CUST_04407,20,17,2,1,20.2,2,2,2,1,5,5,0,1,299,10000,25000,250000,16,0
CUST_04408,22,16,6,0,4.8,3,8,1,0,2,2,0,5,1434,25000,0,500000,12,1
CUST_04409,21,20,0,1,17.1,1,3,1,4,0,0,0,0,1266,100000,100000,500000,55,0
CUST_04410,30,24,4,2,21.2,1,7,5,2,2,0,2,0,837,50000,20000,50000,17,1
CUST_04411,17,13,1,3,28.3,0,6,4,5,2,2,0,2,215,100000,300000,500000,9,0
CUST_04412,24,21,2,1,11.2,3,6,6,2,4,3,1,6,1096,75000,100000,10000,28,1
CUST_04413,21,14,5,2,19.4,3,4,1,2,0,0,0,2,429,10000,200000,100000,16,0
CUST_04414,26,26,0,0,28.3,5,7,7,0,6,1,5,3,1441,10000,0,250000,3,0
CUST_04415,12,3,7,2,25.7,2,2,0,4,2,0,2,2,767,250000,50000,50000,5,0
CUST_04416,5,3,1,1,18.0,1,8,6,1,6,1,5,3,1342,50000,25000,75000,56,0
CUST_04417,5,4,1,0,29.5,3,8,2,4,6,5,1,8,743,50000,0,500000,57,0
CUST_04418,10,7,1,2,25.2,5,3,1,3,4,4,0,1,927,500000,50000,500000,29,0
